,action_i,action,cost,prob,user,tod
4346,3,food,0.0,0.84000000834465,8,20
4347,3,food,-1.0,0.84000000834465,4,13
4348,4,finance,-1.0,0.84000000834465,1,2
4349,4,finance,0.0,0.039999997913837494,9,18
4350,2,music,0.0,0.84000000834465,1,23
4351,3,food,0.0,0.84000000834465,2,23
4352,3,food,-1.0,0.84000000834465,8,3
4353,4,finance,-1.0,0.84000000834465,5,19
4354,3,food,-1.0,0.84000000834465,6,4
4355,3,food,-1.0,0.84000000834465,8,2
4356,4,finance,-1.0,0.039999997913837494,3,13
4357,3,food,-1.0,0.84000000834465,4,12
4358,3,food,-1.0,0.84000000834465,0,18
4359,3,food,-1.0,0.84000000834465,6,6
4360,2,music,0.0,0.84000000834465,1,23
4361,3,food,-1.0,0.84000000834465,6,5
4362,2,music,0.0,0.84000000834465,3,18
4363,2,music,0.0,0.84000000834465,1,21
4364,3,food,-1.0,0.84000000834465,8,11
4365,4,finance,0.0,0.84000000834465,7,21
4366,3,food,-1.0,0.84000000834465,2,2
4367,4,finance,-1.0,0.84000000834465,7,11
4368,2,music,-1.0,0.84000000834465,1,10
4369,2,music,0.0,0.84000000834465,3,16
4370,3,food,-1.0,0.84000000834465,0,5
4371,2,music,0.0,0.039999997913837494,4,20
4372,3,food,0.0,0.84000000834465,2,23
4373,4,finance,-1.0,0.84000000834465,5,12
4374,2,music,-1.0,0.84000000834465,3,5
4375,4,finance,-1.0,0.84000000834465,7,19
4376,3,food,-1.0,0.84000000834465,0,13
4377,4,finance,-1.0,0.84000000834465,7,11
4378,0,politics,0.0,0.039999997913837494,4,19
4379,4,finance,-1.0,0.84000000834465,1,6
4380,4,finance,-1.0,0.84000000834465,6,12
4381,3,food,-1.0,0.84000000834465,2,12
4382,4,finance,0.0,0.039999997913837494,4,3
4383,4,finance,-1.0,0.84000000834465,1,0
4384,2,music,-1.0,0.84000000834465,1,11
4385,3,food,-1.0,0.84000000834465,0,11
4386,0,politics,0.0,0.039999997913837494,7,10
4387,3,food,-1.0,0.84000000834465,8,14
4388,3,food,-1.0,0.84000000834465,4,4
4389,3,food,0.0,0.84000000834465,4,22
4390,2,music,-1.0,0.84000000834465,9,11
4391,4,finance,-1.0,0.84000000834465,5,8
4392,3,food,-1.0,0.84000000834465,0,1
4393,3,food,-1.0,0.84000000834465,0,5
4394,3,food,-1.0,0.84000000834465,4,12
4395,3,food,-1.0,0.84000000834465,8,18
4396,4,finance,-1.0,0.84000000834465,7,14
4397,4,finance,-1.0,0.84000000834465,5,4
4398,0,politics,0.0,0.84000000834465,3,23
4399,2,music,-1.0,0.84000000834465,3,6
4400,3,food,-1.0,0.84000000834465,6,7
4401,3,food,-1.0,0.84000000834465,6,7
4402,4,finance,0.0,0.039999997913837494,6,20
4403,2,music,-1.0,0.84000000834465,9,0
4404,4,finance,-1.0,0.84000000834465,1,5
4405,2,music,0.0,0.84000000834465,9,18
4406,3,food,-1.0,0.84000000834465,4,9
4407,3,food,0.0,0.84000000834465,8,20
4408,0,politics,0.0,0.84000000834465,3,23
4409,3,food,0.0,0.84000000834465,2,22
4410,4,finance,-1.0,0.84000000834465,7,7
4411,3,food,0.0,0.84000000834465,6,20
4412,3,food,-1.0,0.84000000834465,0,8
4413,2,music,-1.0,0.84000000834465,6,2
4414,0,politics,0.0,0.039999997913837494,8,19
4415,4,finance,-1.0,0.84000000834465,5,9
4416,3,food,-1.0,0.84000000834465,2,10
4417,2,music,-1.0,0.84000000834465,3,13
4418,0,politics,-1.0,0.039999997913837494,9,9
4419,3,food,-1.0,0.84000000834465,2,19
4420,3,food,0.0,0.84000000834465,6,22
4421,2,music,-1.0,0.84000000834465,9,6
4422,3,food,-1.0,0.84000000834465,0,14
4423,0,politics,0.0,0.84000000834465,3,22
4424,3,food,0.0,0.84000000834465,6,22
4425,0,politics,-1.0,0.84000000834465,3,4
4426,4,finance,-1.0,0.84000000834465,5,9
4427,4,finance,-1.0,0.84000000834465,1,19
4428,4,finance,0.0,0.039999997913837494,0,17
4429,3,food,-1.0,0.84000000834465,6,0
4430,2,music,-1.0,0.84000000834465,3,5
4431,3,food,0.0,0.84000000834465,8,23
4432,4,finance,-1.0,0.84000000834465,1,17
4433,0,politics,-1.0,0.039999997913837494,3,3
4434,0,politics,-1.0,0.039999997913837494,0,8
4435,4,finance,-1.0,0.84000000834465,5,0
4436,4,finance,-1.0,0.84000000834465,7,0
4437,3,food,-1.0,0.84000000834465,8,11
4438,3,food,-1.0,0.84000000834465,8,1
4439,4,finance,-1.0,0.84000000834465,7,19
4440,4,finance,0.0,0.84000000834465,7,21
4441,3,food,-1.0,0.84000000834465,2,13
4442,3,food,-1.0,0.84000000834465,2,9
4443,4,finance,-1.0,0.039999997913837494,6,10
4444,4,finance,-1.0,0.84000000834465,1,12
4445,2,music,-1.0,0.84000000834465,0,2
4446,3,food,0.0,0.039999997913837494,3,19
4447,2,music,0.0,0.84000000834465,9,17
4448,2,music,-1.0,0.84000000834465,9,11
4449,3,food,-1.0,0.84000000834465,6,4
4450,3,food,-1.0,0.84000000834465,8,16
4451,3,food,-1.0,0.84000000834465,0,14
4452,3,food,-1.0,0.84000000834465,2,6
4453,4,finance,0.0,0.039999997913837494,4,17
4454,3,food,-1.0,0.84000000834465,8,6
4455,3,food,-1.0,0.84000000834465,2,19
4456,3,food,-1.0,0.84000000834465,8,11
4457,4,finance,0.0,0.84000000834465,7,20
4458,2,music,-1.0,0.84000000834465,3,9
4459,2,music,-1.0,0.84000000834465,3,14
4460,4,finance,-1.0,0.84000000834465,7,8
4461,3,food,0.0,0.039999997913837494,9,5
4462,3,food,0.0,0.84000000834465,8,21
4463,3,food,-1.0,0.84000000834465,0,16
4464,2,music,0.0,0.84000000834465,9,19
4465,3,food,0.0,0.84000000834465,6,23
4466,1,sports,-1.0,0.039999997913837494,1,17
4467,4,finance,-1.0,0.84000000834465,7,16
4468,0,politics,0.0,0.039999997913837494,5,17
4469,1,sports,0.0,0.039999997913837494,7,18
4470,2,music,-1.0,0.84000000834465,6,2
4471,0,politics,0.0,0.039999997913837494,7,20
4472,2,music,-1.0,0.84000000834465,6,10
4473,4,finance,-1.0,0.84000000834465,1,17
4474,1,sports,-1.0,0.84000000834465,1,6
4475,2,music,0.0,0.84000000834465,1,22
4476,4,finance,-1.0,0.84000000834465,1,4
4477,3,food,-1.0,0.84000000834465,0,3
4478,4,finance,-1.0,0.84000000834465,7,10
4479,3,food,-1.0,0.84000000834465,2,2
4480,2,music,-1.0,0.84000000834465,3,0
4481,4,finance,-1.0,0.039999997913837494,3,3
4482,0,politics,-1.0,0.039999997913837494,0,10
4483,4,finance,0.0,0.84000000834465,3,19
4484,3,food,-1.0,0.84000000834465,6,4
4485,0,politics,0.0,0.84000000834465,3,21
4486,3,food,-1.0,0.84000000834465,2,18
4487,3,food,-1.0,0.84000000834465,4,17
4488,4,finance,0.0,0.84000000834465,3,17
4489,4,finance,-1.0,0.84000000834465,6,7
4490,3,food,-1.0,0.84000000834465,8,12
4491,4,finance,-1.0,0.84000000834465,7,8
4492,3,food,-1.0,0.84000000834465,4,9
4493,2,music,-1.0,0.84000000834465,9,0
4494,3,food,0.0,0.84000000834465,6,20
4495,4,finance,-1.0,0.84000000834465,5,14
4496,3,food,-1.0,0.84000000834465,8,0
4497,4,finance,-1.0,0.84000000834465,1,12
4498,4,finance,-1.0,0.84000000834465,3,4
4499,4,finance,-1.0,0.84000000834465,5,8
4500,4,finance,-1.0,0.84000000834465,3,5
4501,3,food,-1.0,0.84000000834465,4,3
4502,4,finance,-1.0,0.84000000834465,1,16
4503,4,finance,-1.0,0.84000000834465,7,16
4504,3,food,-1.0,0.84000000834465,0,14
4505,3,food,-1.0,0.84000000834465,6,5
4506,3,food,-1.0,0.84000000834465,2,15
4507,4,finance,-1.0,0.84000000834465,3,5
4508,1,sports,-1.0,0.84000000834465,1,11
4509,1,sports,-1.0,0.84000000834465,1,10
4510,2,music,-1.0,0.84000000834465,1,14
4511,3,food,0.0,0.039999997913837494,7,13
4512,3,food,0.0,0.84000000834465,2,22
4513,4,finance,-1.0,0.84000000834465,7,15
4514,0,politics,0.0,0.84000000834465,9,21
4515,2,music,-1.0,0.84000000834465,9,12
4516,3,food,0.0,0.039999997913837494,9,0
4517,2,music,-1.0,0.84000000834465,6,1
4518,2,music,-1.0,0.84000000834465,9,8
4519,1,sports,-1.0,0.039999997913837494,6,10
4520,3,food,-1.0,0.84000000834465,8,11
4521,4,finance,-1.0,0.84000000834465,7,4
4522,0,politics,-1.0,0.039999997913837494,6,6
4523,3,food,-1.0,0.84000000834465,0,5
4524,2,music,-1.0,0.84000000834465,6,14
4525,2,music,-1.0,0.84000000834465,9,4
4526,2,music,-1.0,0.84000000834465,9,4
4527,3,food,0.0,0.039999997913837494,9,20
4528,3,food,-1.0,0.84000000834465,8,9
4529,3,food,-1.0,0.84000000834465,6,17
4530,3,food,-1.0,0.84000000834465,0,5
4531,4,finance,0.0,0.039999997913837494,4,3
4532,4,finance,-1.0,0.84000000834465,7,6
4533,4,finance,0.0,0.039999997913837494,3,23
4534,3,food,-1.0,0.84000000834465,0,0
4535,3,food,-1.0,0.84000000834465,4,19
4536,2,music,-1.0,0.84000000834465,9,1
4537,3,food,-1.0,0.84000000834465,6,15
4538,3,food,-1.0,0.84000000834465,4,16
4539,4,finance,0.0,0.84000000834465,3,17
4540,0,politics,0.0,0.84000000834465,0,21
4541,4,finance,-1.0,0.84000000834465,1,17
4542,3,food,0.0,0.039999997913837494,5,10
4543,4,finance,-1.0,0.84000000834465,7,18
4544,2,music,0.0,0.84000000834465,9,19
4545,3,food,-1.0,0.84000000834465,6,4
4546,3,food,0.0,0.84000000834465,8,21
4547,2,music,-1.0,0.84000000834465,3,6
4548,3,food,0.0,0.84000000834465,8,21
4549,4,finance,-1.0,0.84000000834465,3,7
4550,3,food,-1.0,0.84000000834465,8,15
4551,3,food,-1.0,0.84000000834465,0,11
4552,3,food,-1.0,0.84000000834465,4,2
4553,4,finance,0.0,0.039999997913837494,3,22
4554,4,finance,-1.0,0.84000000834465,1,0
4555,1,sports,-1.0,0.84000000834465,1,9
4556,4,finance,-1.0,0.84000000834465,5,5
4557,3,food,-1.0,0.84000000834465,4,13
4558,3,food,-1.0,0.84000000834465,2,16
4559,3,food,-1.0,0.84000000834465,2,14
4560,3,food,0.0,0.039999997913837494,3,0
4561,1,sports,0.0,0.84000000834465,1,21
4562,2,music,-1.0,0.84000000834465,9,2
4563,3,food,-1.0,0.84000000834465,2,11
4564,3,food,-1.0,0.84000000834465,8,10
4565,4,finance,-1.0,0.84000000834465,7,17
4566,2,music,-1.0,0.84000000834465,9,10
4567,3,food,0.0,0.84000000834465,8,21
4568,3,food,-1.0,0.84000000834465,2,18
4569,4,finance,0.0,0.84000000834465,3,15
4570,3,food,0.0,0.84000000834465,4,20
4571,2,music,-1.0,0.84000000834465,9,3
4572,3,food,-1.0,0.84000000834465,8,8
4573,3,food,-1.0,0.84000000834465,2,15
4574,4,finance,0.0,0.84000000834465,5,23
4575,2,music,-1.0,0.039999997913837494,9,7
4576,1,sports,-1.0,0.039999997913837494,8,11
4577,3,food,-1.0,0.84000000834465,6,4
4578,4,finance,0.0,0.84000000834465,7,23
4579,1,sports,0.0,0.039999997913837494,9,21
4580,1,sports,0.0,0.84000000834465,1,22
4581,0,politics,0.0,0.039999997913837494,7,22
4582,3,food,-1.0,0.84000000834465,2,15
4583,3,food,0.0,0.84000000834465,4,22
4584,0,politics,0.0,0.84000000834465,9,23
4585,4,finance,0.0,0.84000000834465,7,22
4586,3,food,0.0,0.84000000834465,0,22
4587,2,music,-1.0,0.84000000834465,3,14
4588,3,food,-1.0,0.84000000834465,8,16
4589,3,food,-1.0,0.84000000834465,0,15
4590,4,finance,-1.0,0.84000000834465,6,7
4591,4,finance,-1.0,0.039999997913837494,3,2
4592,3,food,-1.0,0.84000000834465,0,15
4593,2,music,0.0,0.84000000834465,9,17
4594,3,food,-1.0,0.84000000834465,8,17
4595,3,food,0.0,0.84000000834465,4,21
4596,1,sports,0.0,0.84000000834465,1,23
4597,1,sports,-1.0,0.84000000834465,1,6
4598,2,music,-1.0,0.84000000834465,0,2
4599,3,food,-1.0,0.84000000834465,4,18
4600,4,finance,-1.0,0.84000000834465,7,18
4601,2,music,0.0,0.039999997913837494,4,22
4602,1,sports,-1.0,0.84000000834465,1,9
4603,3,food,-1.0,0.84000000834465,6,3
4604,2,music,-1.0,0.84000000834465,6,10
4605,0,politics,-1.0,0.84000000834465,3,0
4606,4,finance,-1.0,0.84000000834465,5,17
4607,3,food,-1.0,0.84000000834465,2,8
4608,3,food,-1.0,0.84000000834465,2,16
4609,2,music,-1.0,0.84000000834465,6,10
4610,3,food,-1.0,0.84000000834465,4,14
4611,2,music,-1.0,0.84000000834465,9,5
4612,3,food,-1.0,0.84000000834465,2,16
4613,2,music,-1.0,0.84000000834465,6,1
4614,0,politics,0.0,0.84000000834465,3,21
4615,4,finance,0.0,0.039999997913837494,6,22
4616,2,music,-1.0,0.84000000834465,3,14
4617,3,food,-1.0,0.84000000834465,2,0
4618,3,food,-1.0,0.84000000834465,8,13
4619,2,music,-1.0,0.84000000834465,3,1
4620,2,music,-1.0,0.84000000834465,3,6
4621,3,food,0.0,0.84000000834465,8,21
4622,4,finance,-1.0,0.84000000834465,3,4
4623,2,music,0.0,0.84000000834465,3,18
4624,4,finance,-1.0,0.84000000834465,1,17
4625,4,finance,-1.0,0.84000000834465,5,7
4626,3,food,-1.0,0.84000000834465,0,19
4627,4,finance,-1.0,0.84000000834465,5,2
4628,0,politics,0.0,0.039999997913837494,7,6
4629,4,finance,-1.0,0.84000000834465,6,7
4630,4,finance,-1.0,0.84000000834465,1,7
4631,2,music,0.0,0.84000000834465,9,17
4632,3,food,-1.0,0.84000000834465,0,18
4633,0,politics,0.0,0.84000000834465,9,21
4634,0,politics,0.0,0.84000000834465,0,21
4635,3,food,-1.0,0.84000000834465,0,1
4636,4,finance,-1.0,0.84000000834465,1,4
4637,4,finance,-1.0,0.84000000834465,6,7
4638,4,finance,-1.0,0.84000000834465,5,6
4639,3,food,0.0,0.84000000834465,4,22
4640,3,food,-1.0,0.84000000834465,6,10
4641,4,finance,-1.0,0.84000000834465,5,8
4642,4,finance,0.0,0.84000000834465,5,23
4643,3,food,0.0,0.039999997913837494,3,21
4644,3,food,0.0,0.039999997913837494,5,2
4645,0,politics,0.0,0.84000000834465,0,21
4646,2,music,-1.0,0.84000000834465,9,11
4647,3,food,-1.0,0.84000000834465,8,14
4648,4,finance,0.0,0.84000000834465,7,23
4649,2,music,0.0,0.84000000834465,3,16
4650,4,finance,-1.0,0.84000000834465,7,13
4651,2,music,-1.0,0.039999997913837494,6,13
4652,4,finance,-1.0,0.84000000834465,7,17
4653,4,finance,0.0,0.84000000834465,5,23
4654,3,food,-1.0,0.84000000834465,2,0
4655,3,food,0.0,0.039999997913837494,5,12
4656,2,music,0.0,0.84000000834465,1,22
4657,2,music,-1.0,0.039999997913837494,0,1
4658,2,music,0.0,0.039999997913837494,7,21
4659,4,finance,-1.0,0.84000000834465,5,0
4660,3,food,-1.0,0.84000000834465,8,12
4661,0,politics,-1.0,0.039999997913837494,9,12
4662,0,politics,-1.0,0.039999997913837494,9,12
4663,2,music,-1.0,0.84000000834465,9,14
4664,4,finance,-1.0,0.84000000834465,5,7
4665,3,food,-1.0,0.84000000834465,4,12
4666,3,food,-1.0,0.84000000834465,4,14
4667,3,food,-1.0,0.84000000834465,4,5
4668,4,finance,-1.0,0.84000000834465,7,16
4669,0,politics,0.0,0.039999997913837494,7,19
4670,2,music,-1.0,0.84000000834465,9,13
4671,2,music,-1.0,0.84000000834465,6,9
4672,3,food,0.0,0.84000000834465,2,20
4673,2,music,-1.0,0.84000000834465,3,11
4674,4,finance,-1.0,0.84000000834465,7,6
4675,3,food,0.0,0.039999997913837494,7,22
4676,2,music,0.0,0.84000000834465,9,18
4677,2,music,0.0,0.84000000834465,9,16
4678,3,food,-1.0,0.84000000834465,6,11
4679,0,politics,0.0,0.039999997913837494,1,14
4680,4,finance,-1.0,0.84000000834465,7,2
4681,2,music,-1.0,0.84000000834465,3,9
4682,0,politics,-1.0,0.039999997913837494,6,0
4683,3,food,0.0,0.84000000834465,6,20
4684,4,finance,-1.0,0.84000000834465,5,12
4685,4,finance,-1.0,0.84000000834465,7,17
4686,2,music,-1.0,0.039999997913837494,0,9
4687,3,food,-1.0,0.84000000834465,4,8
4688,3,food,-1.0,0.84000000834465,8,5
4689,1,sports,-1.0,0.84000000834465,0,11
4690,2,music,-1.0,0.84000000834465,9,0
4691,3,food,-1.0,0.84000000834465,4,9
4692,3,food,-1.0,0.84000000834465,2,10
4693,4,finance,-1.0,0.84000000834465,7,4
4694,4,finance,-1.0,0.84000000834465,7,17
4695,3,food,-1.0,0.84000000834465,0,0
4696,4,finance,-1.0,0.84000000834465,1,10
4697,4,finance,-1.0,0.84000000834465,1,10
4698,4,finance,-1.0,0.84000000834465,5,13
4699,3,food,-1.0,0.84000000834465,8,15
4700,2,music,-1.0,0.84000000834465,9,5
4701,3,food,-1.0,0.84000000834465,2,3
4702,4,finance,0.0,0.039999997913837494,1,22
4703,3,food,0.0,0.84000000834465,2,22
4704,4,finance,-1.0,0.84000000834465,5,2
4705,0,politics,0.0,0.84000000834465,9,23
4706,1,sports,0.0,0.039999997913837494,2,21
4707,2,music,-1.0,0.84000000834465,0,2
4708,3,food,-1.0,0.84000000834465,0,15
4709,3,food,0.0,0.84000000834465,8,22
4710,3,food,-1.0,0.84000000834465,8,7
4711,4,finance,-1.0,0.84000000834465,5,7
4712,3,food,-1.0,0.84000000834465,0,3
4713,2,music,-1.0,0.84000000834465,9,14
4714,3,food,-1.0,0.84000000834465,8,19
4715,3,food,-1.0,0.84000000834465,4,3
4716,2,music,-1.0,0.84000000834465,3,3
4717,3,food,-1.0,0.84000000834465,0,13
4718,3,food,-1.0,0.84000000834465,2,0
4719,4,finance,-1.0,0.84000000834465,7,7
4720,0,politics,0.0,0.84000000834465,3,22
4721,3,food,-1.0,0.84000000834465,6,10
4722,4,finance,-1.0,0.84000000834465,1,19
4723,3,food,-1.0,0.84000000834465,6,15
4724,3,food,-1.0,0.84000000834465,2,10
4725,2,music,-1.0,0.039999997913837494,0,5
4726,1,sports,0.0,0.039999997913837494,2,23
4727,0,politics,0.0,0.039999997913837494,1,3
4728,4,finance,-1.0,0.84000000834465,5,17
4729,4,finance,-1.0,0.84000000834465,1,10
4730,4,finance,-1.0,0.84000000834465,5,14
4731,3,food,-1.0,0.84000000834465,2,5
4732,2,music,-1.0,0.84000000834465,1,14
4733,1,sports,-1.0,0.039999997913837494,4,11
4734,2,music,-1.0,0.84000000834465,9,11
4735,4,finance,0.0,0.039999997913837494,8,5
4736,2,music,0.0,0.039999997913837494,3,23
4737,3,food,-1.0,0.84000000834465,8,0
4738,3,food,-1.0,0.84000000834465,2,0
4739,3,food,-1.0,0.84000000834465,2,17
4740,2,music,-1.0,0.84000000834465,9,11
4741,2,music,0.0,0.84000000834465,9,16
4742,4,finance,-1.0,0.84000000834465,7,13
4743,2,music,-1.0,0.84000000834465,3,2
4744,3,food,-1.0,0.84000000834465,4,9
4745,4,finance,-1.0,0.84000000834465,5,10
4746,0,politics,-1.0,0.039999997913837494,6,7
4747,3,food,-1.0,0.84000000834465,2,18
4748,4,finance,0.0,0.84000000834465,7,23
4749,3,food,0.0,0.039999997913837494,7,17
4750,4,finance,-1.0,0.84000000834465,3,12
4751,4,finance,0.0,0.84000000834465,5,21
4752,2,music,-1.0,0.84000000834465,3,10
4753,3,food,-1.0,0.84000000834465,4,17
4754,1,sports,-1.0,0.84000000834465,1,6
4755,1,sports,-1.0,0.84000000834465,8,6
4756,2,music,-1.0,0.84000000834465,3,10
4757,0,politics,0.0,0.039999997913837494,7,9
4758,2,music,-1.0,0.84000000834465,9,8
4759,2,music,-1.0,0.84000000834465,1,14
4760,3,food,-1.0,0.84000000834465,8,3
4761,3,food,0.0,0.84000000834465,0,21
4762,3,food,-1.0,0.84000000834465,6,0
4763,3,food,-1.0,0.84000000834465,6,8
4764,4,finance,-1.0,0.84000000834465,7,1
4765,4,finance,-1.0,0.84000000834465,7,4
4766,4,finance,-1.0,0.84000000834465,5,6
4767,3,food,0.0,0.84000000834465,2,22
4768,2,music,-1.0,0.84000000834465,3,3
4769,4,finance,-1.0,0.84000000834465,5,12
4770,3,food,-1.0,0.84000000834465,2,15
4771,3,food,-1.0,0.84000000834465,0,15
4772,3,food,-1.0,0.84000000834465,0,15
4773,4,finance,-1.0,0.84000000834465,1,5
4774,3,food,-1.0,0.84000000834465,8,4
4775,3,food,-1.0,0.84000000834465,0,4
4776,3,food,-1.0,0.84000000834465,0,15
4777,3,food,0.0,0.84000000834465,0,23
4778,2,music,0.0,0.039999997913837494,0,18
4779,3,food,-1.0,0.84000000834465,4,13
4780,3,food,-1.0,0.84000000834465,6,19
4781,3,food,-1.0,0.84000000834465,0,1
4782,3,food,-1.0,0.84000000834465,0,14
4783,0,politics,-1.0,0.84000000834465,3,0
4784,3,food,-1.0,0.84000000834465,8,14
4785,3,food,-1.0,0.84000000834465,6,1
4786,3,food,-1.0,0.84000000834465,4,5
4787,2,music,-1.0,0.84000000834465,9,0
4788,1,sports,-1.0,0.84000000834465,1,10
4789,0,politics,0.0,0.84000000834465,3,20
4790,0,politics,-1.0,0.039999997913837494,0,5
4791,4,finance,-1.0,0.84000000834465,5,14
4792,3,food,-1.0,0.84000000834465,6,13
4793,4,finance,-1.0,0.84000000834465,1,2
4794,3,food,0.0,0.84000000834465,8,22
4795,0,politics,0.0,0.039999997913837494,7,10
4796,3,food,-1.0,0.84000000834465,4,6
4797,0,politics,0.0,0.84000000834465,3,23
4798,3,food,-1.0,0.84000000834465,6,3
4799,4,finance,-1.0,0.84000000834465,7,3
4800,3,food,0.0,0.039999997913837494,9,0
4801,3,food,-1.0,0.84000000834465,2,7
4802,3,food,-1.0,0.84000000834465,8,3
4803,3,food,-1.0,0.84000000834465,4,0
4804,0,politics,0.0,0.039999997913837494,7,12
4805,0,politics,-1.0,0.84000000834465,3,8
4806,0,politics,-1.0,0.039999997913837494,9,0
4807,3,food,-1.0,0.84000000834465,4,7
4808,3,food,0.0,0.84000000834465,2,23
4809,4,finance,-1.0,0.84000000834465,5,0
4810,4,finance,0.0,0.84000000834465,7,21
4811,0,politics,0.0,0.84000000834465,3,21
4812,0,politics,0.0,0.039999997913837494,8,16
4813,2,music,-1.0,0.84000000834465,3,3
4814,2,music,-1.0,0.84000000834465,9,9
4815,0,politics,-1.0,0.84000000834465,3,0
4816,1,sports,-1.0,0.039999997913837494,2,4
4817,1,sports,-1.0,0.84000000834465,1,6
4818,0,politics,0.0,0.84000000834465,9,22
4819,2,music,-1.0,0.84000000834465,3,11
4820,0,politics,0.0,0.84000000834465,0,21
4821,3,food,-1.0,0.84000000834465,8,19
4822,1,sports,0.0,0.039999997913837494,2,17
4823,3,food,-1.0,0.84000000834465,4,4
4824,2,music,-1.0,0.84000000834465,9,2
4825,2,music,-1.0,0.84000000834465,3,14
4826,0,politics,-1.0,0.84000000834465,3,1
4827,4,finance,-1.0,0.84000000834465,5,7
4828,3,food,-1.0,0.84000000834465,6,14
4829,2,music,0.0,0.84000000834465,3,16
4830,4,finance,0.0,0.84000000834465,9,15
4831,2,music,0.0,0.039999997913837494,8,17
4832,0,politics,-1.0,0.84000000834465,9,4
4833,2,music,-1.0,0.84000000834465,9,1
4834,3,food,-1.0,0.84000000834465,0,7
4835,4,finance,0.0,0.84000000834465,7,21
4836,2,music,0.0,0.039999997913837494,5,20
4837,3,food,-1.0,0.84000000834465,0,17
4838,3,food,-1.0,0.84000000834465,0,2
4839,3,food,-1.0,0.84000000834465,4,3
4840,4,finance,0.0,0.84000000834465,5,20
4841,3,food,-1.0,0.84000000834465,4,15
4842,3,food,-1.0,0.84000000834465,0,18
4843,4,finance,-1.0,0.84000000834465,7,12
4844,2,music,-1.0,0.039999997913837494,1,16
4845,2,music,-1.0,0.84000000834465,1,14
4846,0,politics,-1.0,0.84000000834465,9,0
4847,2,music,-1.0,0.84000000834465,9,13
4848,0,politics,-1.0,0.039999997913837494,0,3
4849,2,music,-1.0,0.84000000834465,9,6
4850,4,finance,-1.0,0.84000000834465,5,18
4851,2,music,-1.0,0.039999997913837494,1,12
4852,2,music,-1.0,0.84000000834465,9,6
4853,0,politics,-1.0,0.039999997913837494,9,11
4854,4,finance,-1.0,0.84000000834465,5,9
4855,3,food,-1.0,0.84000000834465,8,10
4856,2,music,0.0,0.84000000834465,1,20
4857,4,finance,0.0,0.84000000834465,5,22
4858,1,sports,-1.0,0.84000000834465,6,6
4859,4,finance,0.0,0.84000000834465,7,23
4860,3,food,-1.0,0.84000000834465,4,5
4861,2,music,-1.0,0.84000000834465,9,5
4862,2,music,-1.0,0.84000000834465,9,13
4863,3,food,-1.0,0.84000000834465,2,7
4864,0,politics,-1.0,0.84000000834465,9,12
4865,4,finance,-1.0,0.84000000834465,6,12
4866,2,music,0.0,0.039999997913837494,2,23
4867,3,food,0.0,0.84000000834465,8,21
4868,0,politics,0.0,0.039999997913837494,2,20
4869,4,finance,0.0,0.84000000834465,5,20
4870,1,sports,-1.0,0.84000000834465,0,9
4871,1,sports,-1.0,0.84000000834465,6,11
4872,2,music,-1.0,0.039999997913837494,1,16
4873,3,food,-1.0,0.84000000834465,4,11
4874,3,food,-1.0,0.84000000834465,8,14
4875,1,sports,0.0,0.84000000834465,1,21
4876,1,sports,-1.0,0.84000000834465,1,3
4877,3,food,-1.0,0.84000000834465,2,8
4878,4,finance,0.0,0.84000000834465,5,22
4879,3,food,-1.0,0.84000000834465,0,15
4880,1,sports,-1.0,0.84000000834465,1,4
4881,3,food,-1.0,0.84000000834465,2,14
4882,3,food,-1.0,0.84000000834465,6,1
4883,4,finance,-1.0,0.84000000834465,5,5
4884,2,music,0.0,0.84000000834465,1,20
